% Model,mush.mph
% Version,COMSOL 5.5.0.292
% Date,"Oct 14 2022, 07:25"
% Dimension,2
% Nodes,5022
% Expressions,1
% Description,Line
% r,z,Color
0,0.2937032775134588,0.010513516994462244
0,0.29436529731523503,0.011383779521535313
0,0.2950273171170112,0.012311990129695508
0,0.2956893369187874,0.01329814881894283
0,0.29635135672056356,0.014352321217213493
0,0.2970133765223398,0.015523296570370064
0,0.297675396324116,0.01681107487841254
0,0.29833741612589215,0.018215656141340922
0,0.2989994359276683,0.019737040359155206
0,0.2996614557294445,0.021375227531855397
0,0.30032347553122074,0.023130217659441493
0,0.30098549533299696,0.025002010741913498
0,0.3016475151347731,0.026990606779271405
0,0.3023095349365493,0.029137945105745452
0,0.3029715547383255,0.03150953310515034
0,0.3036335745401017,0.03410537077748606
0,0.30429559434187786,0.036925458122752594
0,0.3049576141436541,0.039969795140949976
0,0.30561963394543024,0.043238381832078183
0,0.30628165374720645,0.04673121819613722
0,0.3069436735489826,0.0504483042331271
0,0.3076056933507588,0.05438963994304781
0,0.308267713152535,0.05863014306225567
0,0.3089297329543112,0.06327608043947909
0,0.3095917527560874,0.06832745207471809
0,0.3102537725578636,0.07378425796797264
0,0.3109157923596398,0.07964649811924276
0,0.311577812161416,0.08591417252852845
0,0.3122398319631922,0.0925872811958297
0,0.31290185176496843,0.09966582412114652
0,0.3135638715667446,0.1071498013044789
0,0.31422589136852075,0.11515204448225203
0,0.31488791117029696,0.12374705553168154
0,0.3155499309720732,0.1329348344527675
0,0.31621195077384934,0.1427153812455098
0,0.3168739705756255,0.15308869590990853
0,0.31753599037740166,0.16405477844596367
0,0.31819801017917787,0.1756136288536752
0,0.31886002998095403,0.18776524713304316
0,0.31952204978273024,0.2005096332840675
0,0.3201840695845064,0.21392244203204872
